window_id,race_id,attacker_driver,target_driver_fixed,decision_lap,decision_session_time_sec,endpoint_lap,proposed_split,outcome_status
8444dbb299723818d9dd,2020:Sakhir Grand Prix:Race,KVY,RIC,2,2043.383,3,development_test,PROXY_NEGATIVE
6b8fdf005739c8fcb71f,2020:Sakhir Grand Prix:Race,KVY,RIC,4,2228.38,5,development_test,PROXY_NEGATIVE
ede4eb1c9786be5a29dc,2020:Sakhir Grand Prix:Race,KVY,RIC,5,2318.115,6,development_test,PROXY_NEGATIVE
d1b6a810d97aa8aaa686,2020:Sakhir Grand Prix:Race,KVY,RIC,9,2612.638,10,development_test,PROXY_NEGATIVE
e82b9a2f78cb4e25f825,2020:Sakhir Grand Prix:Race,KVY,RIC,11,2730.193,12,development_test,PROXY_NEGATIVE
470fef4c5ca32f3f4bf0,2020:Sakhir Grand Prix:Race,KVY,RIC,13,2847.589,14,development_test,PROXY_NEGATIVE
78e5d20ba06c8774e09c,2020:Sakhir Grand Prix:Race,KVY,RIC,14,2906.544,15,development_test,PROXY_NEGATIVE
46e0f8a4a4b0b3bca3b2,2020:Sakhir Grand Prix:Race,KVY,RIC,16,3024.534,17,development_test,PROXY_NEGATIVE
5932d5da3df1071ea20d,2020:Sakhir Grand Prix:Race,KVY,RIC,17,3083.506,18,development_test,PROXY_NEGATIVE
fafa035936742829a442,2020:Sakhir Grand Prix:Race,KVY,RIC,18,3142.281,19,development_test,PROXY_NEGATIVE
94a03324c99a65030da0,2020:Sakhir Grand Prix:Race,KVY,RIC,19,3201.264,20,development_test,PROXY_NEGATIVE
76cfd8468ff93935f711,2020:Sakhir Grand Prix:Race,KVY,RIC,20,3260.159,21,development_test,PROXY_NEGATIVE
f31c34a656f8028858bf,2020:Sakhir Grand Prix:Race,KVY,RIC,21,3319.091,22,development_test,PROXY_NEGATIVE
ef1c89993004c8324f9a,2020:Sakhir Grand Prix:Race,KVY,RIC,22,3377.875,23,development_test,PROXY_NEGATIVE
3c7cd8ea837275b279cf,2020:Sakhir Grand Prix:Race,KVY,RIC,23,3436.775,24,development_test,PROXY_NEGATIVE
cc7b7fcaba3696ad6de9,2020:Sakhir Grand Prix:Race,KVY,RIC,26,3614.031,27,development_test,PROXY_NEGATIVE
3112b84ee8959d3144da,2020:Sakhir Grand Prix:Race,KVY,VET,28,3746.721,29,development_test,PROXY_NEGATIVE
48ee1be1ec77cc44e161,2020:Sakhir Grand Prix:Race,KVY,SAI,29,3812.624,30,development_test,PROXY_NEGATIVE
5ba5e754cd7c49c5e6a9,2020:Sakhir Grand Prix:Race,KVY,SAI,30,3870.204,31,development_test,PROXY_NEGATIVE
bba78f742f687b487a19,2020:Sakhir Grand Prix:Race,KVY,SAI,34,4101.963,35,development_test,PROXY_NEGATIVE
88e34da0dee91a38f21b,2020:Sakhir Grand Prix:Race,KVY,SAI,35,4160.298,36,development_test,PROXY_NEGATIVE
a63175db03c1f6b0cf5e,2020:Sakhir Grand Prix:Race,KVY,SAI,36,4218.562,37,development_test,PROXY_NEGATIVE
da49b804057967de1c7a,2020:Sakhir Grand Prix:Race,KVY,SAI,37,4276.82,38,development_test,PROXY_NEGATIVE
9a195575a6a2a24660a7,2020:Sakhir Grand Prix:Race,KVY,SAI,40,4451.55,41,development_test,PROXY_NEGATIVE
c066f9a95111bdddbca8,2020:Sakhir Grand Prix:Race,KVY,SAI,43,4626.255,44,development_test,PROXY_NEGATIVE
b83c5d46212430914a78,2020:Sakhir Grand Prix:Race,KVY,SAI,46,4800.71,47,development_test,PROXY_NEGATIVE
87c16551ccf5a43c4bb5,2020:Sakhir Grand Prix:Race,KVY,SAI,48,4917.372,49,development_test,PROXY_NEGATIVE
7c41bb570bb1f4502dff,2020:Sakhir Grand Prix:Race,KVY,SAI,51,5092.012,52,development_test,PROXY_NEGATIVE
aad8f397b738a8021b25,2020:Sakhir Grand Prix:Race,KVY,RIC,57,5477.99,58,development_test,PROXY_NEGATIVE
21fde87da0fee093f1bf,2020:Sakhir Grand Prix:Race,KVY,RIC,59,5592.728,60,development_test,PROXY_NEGATIVE
3d88f389a3a649380286,2020:Sakhir Grand Prix:Race,KVY,RIC,63,5857.84,64,development_test,PROXY_NEGATIVE
889c901cb9a105357ac3,2020:Sakhir Grand Prix:Race,KVY,RIC,64,5932.977,65,development_test,PROXY_NEGATIVE
fe89d323ba9a04806b2f,2020:Sakhir Grand Prix:Race,KVY,RIC,66,6101.641,67,development_test,PROXY_NEGATIVE
b236772d5a4820c4fa5b,2020:Sakhir Grand Prix:Race,KVY,RIC,69,6359.314,70,development_test,PROXY_NEGATIVE
eb203487fa3ca5344d41,2020:Sakhir Grand Prix:Race,KVY,ALB,73,6591.539,74,development_test,PROXY_NEGATIVE
500b0a1d7ea38a231b62,2020:Sakhir Grand Prix:Race,KVY,ALB,74,6648.73,75,development_test,PROXY_NEGATIVE
976b4f8b52b8fc0e72b9,2020:Sakhir Grand Prix:Race,KVY,ALB,75,6706.179,76,development_test,PROXY_NEGATIVE
1f9fd570f4f328976632,2020:Sakhir Grand Prix:Race,KVY,ALB,77,6821.595,78,development_test,PROXY_NEGATIVE
7804ec97a69fe39ef21b,2020:Sakhir Grand Prix:Race,KVY,ALB,78,6879.074,79,development_test,PROXY_NEGATIVE
f804be2bce8d21fdae93,2020:Sakhir Grand Prix:Race,KVY,ALB,79,6937.076,80,development_test,PROXY_NEGATIVE
828c53af5f9fda2b347b,2020:Sakhir Grand Prix:Race,KVY,ALB,80,6994.626,81,development_test,PROXY_NEGATIVE
4c2bec5666e69926c2cb,2020:Sakhir Grand Prix:Race,KVY,ALB,82,7108.732,83,development_test,PROXY_NEGATIVE
6f320e61c28699b88597,2020:Sakhir Grand Prix:Race,KVY,ALB,83,7166.18,84,development_test,PROXY_NEGATIVE
dd62431c980ab9901a9a,2020:Sakhir Grand Prix:Race,KVY,ALB,85,7281.392,86,development_test,PROXY_NEGATIVE
c063081951935d87bd67,2020:Sakhir Grand Prix:Race,KVY,ALB,86,7338.792,87,development_test,PROXY_NEGATIVE
52dd43bfd65ddf3c7c7c,2020:Sakhir Grand Prix:Race,LAT,GIO,2,2057.511,3,development_test,PROXY_POSITIVE
f66aedb4f045d11dccae,2020:Sakhir Grand Prix:Race,LAT,ALB,4,2240.889,5,development_test,PROXY_NEGATIVE
da13e8c88c2d7cd3f885,2020:Sakhir Grand Prix:Race,LAT,MAG,5,2330.798,6,development_test,PROXY_NEGATIVE
d8c21d965553df319d11,2020:Sakhir Grand Prix:Race,LAT,PER,9,2619.432,10,development_test,PROXY_NEGATIVE
febbcd926ef27a8cd16b,2020:Sakhir Grand Prix:Race,LAT,MAG,11,2739.515,12,development_test,PROXY_NEGATIVE
e477618bdcc494d8b0f0,2020:Sakhir Grand Prix:Race,LAT,MAG,13,2858.806,14,development_test,PROXY_NEGATIVE
ab8a2074148ae8e0fb3f,2020:Sakhir Grand Prix:Race,LAT,MAG,14,2918.539,15,development_test,PROXY_NEGATIVE
2c5f7b404b119af44259,2020:Sakhir Grand Prix:Race,LAT,VET,16,3037.595,17,development_test,PROXY_NEGATIVE
ac08f7e74cf5261876be,2020:Sakhir Grand Prix:Race,LAT,VET,17,3097.62,18,development_test,PROXY_NEGATIVE
55da28a57f866e2ee3ff,2020:Sakhir Grand Prix:Race,LAT,VET,18,3157.049,19,development_test,PROXY_NEGATIVE
d70e2e7b4f5c9fb71d89,2020:Sakhir Grand Prix:Race,LAT,VET,19,3216.4,20,development_test,PROXY_NEGATIVE
5cf0223eb90136cc2c5c,2020:Sakhir Grand Prix:Race,LAT,VET,20,3275.964,21,development_test,PROXY_NEGATIVE
e9903ec43ab00daef051,2020:Sakhir Grand Prix:Race,LAT,VET,21,3335.379,22,development_test,PROXY_NEGATIVE
c805ff18041f55e40dea,2020:Sakhir Grand Prix:Race,LAT,VET,22,3394.96,23,development_test,PROXY_NEGATIVE
922da61b3a4d54b40fac,2020:Sakhir Grand Prix:Race,LAT,VET,23,3454.3,24,development_test,PROXY_NEGATIVE
d53d40867b1483f0aaac,2020:Sakhir Grand Prix:Race,LAT,VET,26,3632.946,27,development_test,PROXY_NEGATIVE
e63d38271970f9d144ce,2020:Sakhir Grand Prix:Race,LAT,FIT,28,3766.582,29,development_test,PROXY_NEGATIVE
642eef721ef65b521ded,2020:Sakhir Grand Prix:Race,LAT,FIT,29,3833.793,30,development_test,PROXY_NEGATIVE
b463834d83c6c53aa1d4,2020:Sakhir Grand Prix:Race,LAT,FIT,30,3891.999,31,development_test,PROXY_POSITIVE
0cd07973e59486f7f273,2020:Sakhir Grand Prix:Race,LAT,VET,34,4126.829,35,development_test,PROXY_NEGATIVE
c619c2e5810210d21c3f,2020:Sakhir Grand Prix:Race,LAT,VET,35,4185.584,36,development_test,PROXY_NEGATIVE
407cee6540a092e6a8a4,2020:Sakhir Grand Prix:Race,LAT,VET,36,4244.393,37,development_test,PROXY_NEGATIVE
259683683f9036dd9c1d,2020:Sakhir Grand Prix:Race,LAT,VET,37,4302.902,38,development_test,PROXY_NEGATIVE
eb8588d7a8e9dc995218,2020:Sakhir Grand Prix:Race,LAT,VET,40,4479.03,41,development_test,PROXY_NEGATIVE
e8352aed1ef7ed3996d5,2020:Sakhir Grand Prix:Race,LAT,VET,43,4654.707,44,development_test,PROXY_NEGATIVE
3ff45add54cfe124cdce,2020:Sakhir Grand Prix:Race,LAT,VET,46,4830.805,47,development_test,PROXY_NEGATIVE
16763e87b735ceb6a4f8,2020:Sakhir Grand Prix:Race,LAT,VET,48,4948.21,49,development_test,PROXY_NEGATIVE
9b310749395cb59fcbde,2020:Sakhir Grand Prix:Race,LAT,VET,51,5124.621,52,development_test,PROXY_NEGATIVE
e17addca2e958d87b546,2020:Sakhir Grand Prix:Race,MAG,NOR,2,2054.393,3,development_test,PROXY_NEGATIVE
b3d5053f20660abbc68d,2020:Sakhir Grand Prix:Race,MAG,NOR,4,2238.441,5,development_test,PROXY_NEGATIVE
1184468eb1cf2698a4f7,2020:Sakhir Grand Prix:Race,MAG,ALB,5,2329.759,6,development_test,PROXY_NEGATIVE
e3212ad9c976bdd730d4,2020:Sakhir Grand Prix:Race,MAG,ALB,9,2617.864,10,development_test,PROXY_NEGATIVE
728aff394dce3fed8cdb,2020:Sakhir Grand Prix:Race,MAG,VET,11,2737.832,12,development_test,PROXY_NEGATIVE
600dac03f73b60c83e1b,2020:Sakhir Grand Prix:Race,MAG,VET,13,2857.67,14,development_test,PROXY_NEGATIVE
49b2b3750b46394a3438,2020:Sakhir Grand Prix:Race,MAG,VET,14,2917.626,15,development_test,PROXY_NEGATIVE
231bdd05ac37301906a7,2020:Sakhir Grand Prix:Race,MAG,GIO,16,3038.307,17,development_test,PROXY_NEGATIVE
4fe357450633bd8cdde2,2020:Sakhir Grand Prix:Race,MAG,GIO,17,3099.397,18,development_test,PROXY_NEGATIVE
0b6891ee97298affce69,2020:Sakhir Grand Prix:Race,MAG,GIO,18,3159.167,19,development_test,PROXY_NEGATIVE
f8a29b362dfc46f205ff,2020:Sakhir Grand Prix:Race,MAG,GIO,19,3218.82,20,development_test,PROXY_NEGATIVE
6e88f083c9400c5435e3,2020:Sakhir Grand Prix:Race,MAG,GIO,20,3278.561,21,development_test,PROXY_NEGATIVE
278b933b9c8746e71b3a,2020:Sakhir Grand Prix:Race,MAG,GIO,21,3338.235,22,development_test,PROXY_NEGATIVE
cfa33a15feefe51e8453,2020:Sakhir Grand Prix:Race,MAG,GIO,22,3397.959,23,development_test,PROXY_NEGATIVE
94adf8c29a2e33cd5850,2020:Sakhir Grand Prix:Race,MAG,GIO,23,3457.748,24,development_test,PROXY_NEGATIVE
70b3531866e8911a3c5e,2020:Sakhir Grand Prix:Race,MAG,GIO,28,3779.274,29,development_test,PROXY_NEGATIVE
0650b99986db2b769399,2020:Sakhir Grand Prix:Race,MAG,GIO,29,3837.757,30,development_test,PROXY_NEGATIVE
4bb0308aa110621756bd,2020:Sakhir Grand Prix:Race,MAG,GIO,30,3895.998,31,development_test,PROXY_NEGATIVE
8cfde6f52c16874094f4,2020:Sakhir Grand Prix:Race,MAG,GIO,34,4130.379,35,development_test,PROXY_NEGATIVE
44c6157a265b46f797f2,2020:Sakhir Grand Prix:Race,MAG,GIO,35,4189.122,36,development_test,PROXY_NEGATIVE
26a4dd45bda9039532d6,2020:Sakhir Grand Prix:Race,MAG,GIO,36,4248.149,37,development_test,PROXY_NEGATIVE
48baae3b53b643356e69,2020:Sakhir Grand Prix:Race,MAG,GIO,37,4307.035,38,development_test,PROXY_NEGATIVE
ba1cd50b1d020dda9e03,2020:Sakhir Grand Prix:Race,MAG,GIO,40,4483.338,41,development_test,PROXY_NEGATIVE
d9c7c23c7b0651eaa82d,2020:Sakhir Grand Prix:Race,MAG,GIO,43,4659.523,44,development_test,PROXY_NEGATIVE
edebc603a3c71905ff3e,2020:Sakhir Grand Prix:Race,MAG,GIO,46,4836.053,47,development_test,PROXY_NEGATIVE
32f014a2077245ce0259,2020:Sakhir Grand Prix:Race,MAG,GIO,48,4953.838,49,development_test,PROXY_NEGATIVE
0348af9a044c54743b50,2020:Sakhir Grand Prix:Race,MAG,GIO,51,5132.551,52,development_test,PROXY_NEGATIVE
ecb1bc1a398096ddaa4e,2020:Sakhir Grand Prix:Race,MAG,GIO,57,5519.793,58,development_test,PROXY_NEGATIVE
d207f569605337f0feac,2020:Sakhir Grand Prix:Race,MAG,GIO,59,5635.058,60,development_test,PROXY_NEGATIVE
291c179b936f9f5663cc,2020:Sakhir Grand Prix:Race,MAG,GIO,63,5914.302,64,development_test,PROXY_NEGATIVE
a51d3071bf2f4bc6b31f,2020:Sakhir Grand Prix:Race,MAG,GIO,64,6004.776,65,development_test,PROXY_NEGATIVE
c8a70b2b4116425d33aa,2020:Sakhir Grand Prix:Race,MAG,GIO,66,6139.37,67,development_test,PROXY_NEGATIVE
31c0c686102094ba111a,2020:Sakhir Grand Prix:Race,MAG,GIO,69,6361.975,70,development_test,PROXY_NEGATIVE
38a65f2fd2fa380fb7fb,2020:Sakhir Grand Prix:Race,MAG,RAI,73,6597.289,74,development_test,PROXY_NEGATIVE
43fb7f37346c5f9ddec6,2020:Sakhir Grand Prix:Race,MAG,RAI,74,6655.563,75,development_test,PROXY_NEGATIVE
8ff9f70e514ca4316071,2020:Sakhir Grand Prix:Race,MAG,RAI,75,6713.567,76,development_test,PROXY_NEGATIVE
eeb46e9baa315b758754,2020:Sakhir Grand Prix:Race,MAG,RAI,77,6829.919,78,development_test,PROXY_NEGATIVE
a23116a2df17ca88d04f,2020:Sakhir Grand Prix:Race,MAG,RAI,78,6888.244,79,development_test,PROXY_NEGATIVE
c1b950d5df559419c068,2020:Sakhir Grand Prix:Race,MAG,RUS,79,6946.965,80,development_test,PROXY_NEGATIVE
2b4d6a6e654ef88ddff6,2020:Sakhir Grand Prix:Race,MAG,RUS,80,7005.802,81,development_test,PROXY_NEGATIVE
1a79152b6face1d0e2e6,2020:Sakhir Grand Prix:Race,MAG,RAI,82,7121.922,83,development_test,PROXY_NEGATIVE
451edb06816e73932506,2020:Sakhir Grand Prix:Race,MAG,RAI,83,7180.124,84,development_test,PROXY_NEGATIVE
0d903ce3af0bd35ee210,2020:Sakhir Grand Prix:Race,MAG,RAI,85,7296.638,86,development_test,PROXY_NEGATIVE
a5b88d7cabc22a49ac00,2020:Sakhir Grand Prix:Race,MAG,RAI,86,7354.777,87,development_test,PROXY_NEGATIVE
9d61d967030915b16689,2020:Sakhir Grand Prix:Race,NOR,VET,2,2052.886,3,development_test,PROXY_NEGATIVE
a4be156cb737fcafb621,2020:Sakhir Grand Prix:Race,NOR,VET,4,2237.251,5,development_test,PROXY_NEGATIVE
b101cd2a160ad032c129,2020:Sakhir Grand Prix:Race,NOR,VET,5,2326.772,6,development_test,PROXY_NEGATIVE
a5a2a92ec23cd4edd9b2,2020:Sakhir Grand Prix:Race,NOR,OCO,9,2615.631,10,development_test,PROXY_NEGATIVE
3b19db203830f41091f1,2020:Sakhir Grand Prix:Race,NOR,OCO,11,2733.622,12,development_test,PROXY_NEGATIVE
96140f20dcd835d4a59c,2020:Sakhir Grand Prix:Race,NOR,OCO,13,2852.01,14,development_test,PROXY_NEGATIVE
b33136af4823adcfedcd,2020:Sakhir Grand Prix:Race,NOR,OCO,14,2911.24,15,development_test,PROXY_NEGATIVE
1334b6cf26f4ff219f67,2020:Sakhir Grand Prix:Race,NOR,OCO,16,3029.358,17,development_test,PROXY_NEGATIVE
d3588687d364d2e0a985,2020:Sakhir Grand Prix:Race,NOR,OCO,17,3088.377,18,development_test,PROXY_NEGATIVE
4d8ff0f3cc5fc358f75f,2020:Sakhir Grand Prix:Race,NOR,OCO,18,3147.369,19,development_test,PROXY_NEGATIVE
db9f2efe612634413893,2020:Sakhir Grand Prix:Race,NOR,OCO,19,3206.66,20,development_test,PROXY_NEGATIVE
f3214c850dc3d99eea16,2020:Sakhir Grand Prix:Race,NOR,FIT,21,3345.309,22,development_test,PROXY_NEGATIVE
0e544f60c42510ae00ae,2020:Sakhir Grand Prix:Race,NOR,FIT,22,3409.249,23,development_test,PROXY_NEGATIVE
a698b3b084b72b34a814,2020:Sakhir Grand Prix:Race,NOR,AIT,28,3760.613,29,development_test,PROXY_NEGATIVE
242a8b84aa0ff09259f0,2020:Sakhir Grand Prix:Race,NOR,AIT,29,3818.926,30,development_test,PROXY_NEGATIVE
b8a634a7fc3567f8b158,2020:Sakhir Grand Prix:Race,NOR,AIT,30,3877.518,31,development_test,PROXY_POSITIVE
a9249c0c000eaf9e0c8e,2020:Sakhir Grand Prix:Race,NOR,GAS,34,4111.264,35,development_test,PROXY_NEGATIVE
bb6811b13f765b8823e3,2020:Sakhir Grand Prix:Race,NOR,GAS,35,4169.948,36,development_test,PROXY_NEGATIVE
488adc9db884e61e6545,2020:Sakhir Grand Prix:Race,NOR,GAS,36,4228.645,37,development_test,PROXY_NEGATIVE
7e9048f7b56bfdf593a9,2020:Sakhir Grand Prix:Race,NOR,GAS,37,4287.281,38,development_test,PROXY_NEGATIVE
4361b686636bbb70d236,2020:Sakhir Grand Prix:Race,NOR,GAS,40,4463.296,41,development_test,PROXY_NEGATIVE
0a700fe6d17be81b7985,2020:Sakhir Grand Prix:Race,NOR,STR,43,4639.154,44,development_test,PROXY_NEGATIVE
a37e0a374c4b1db0088a,2020:Sakhir Grand Prix:Race,NOR,STR,46,4814.689,47,development_test,PROXY_NEGATIVE
af52706d170fbaf7eef7,2020:Sakhir Grand Prix:Race,NOR,PER,48,4932.171,49,development_test,PROXY_NEGATIVE
897aefd96c963314499f,2020:Sakhir Grand Prix:Race,NOR,PER,51,5108.533,52,development_test,PROXY_NEGATIVE
b3883c59467de7f20084,2020:Sakhir Grand Prix:Race,NOR,GAS,57,5489.417,58,development_test,PROXY_NEGATIVE
22d1229125850873885b,2020:Sakhir Grand Prix:Race,NOR,GAS,59,5606.11,60,development_test,PROXY_NEGATIVE
9cbfae3cc01b378c5c8e,2020:Sakhir Grand Prix:Race,NOR,ALB,63,5876.418,64,development_test,PROXY_NEGATIVE
fdd467035a8dcf8956d0,2020:Sakhir Grand Prix:Race,NOR,ALB,64,5943.63,65,development_test,PROXY_NEGATIVE
3b77e2b34ddb32f42487,2020:Sakhir Grand Prix:Race,NOR,ALB,66,6106.839,67,development_test,PROXY_NEGATIVE
b24c044725901469cc1a,2020:Sakhir Grand Prix:Race,NOR,GAS,69,6360.721,70,development_test,PROXY_NEGATIVE
86cc456d6aea2369d7dd,2020:Sakhir Grand Prix:Race,NOR,GAS,73,6593.284,74,development_test,PROXY_NEGATIVE
387f149b10dd5a6c6fd5,2020:Sakhir Grand Prix:Race,NOR,GAS,74,6651.917,75,development_test,PROXY_NEGATIVE
0b19530a2e6e7059b098,2020:Sakhir Grand Prix:Race,NOR,GAS,75,6709.98,76,development_test,PROXY_NEGATIVE
dc5f28531a561ccaf572,2020:Sakhir Grand Prix:Race,NOR,GAS,77,6824.952,78,development_test,PROXY_NEGATIVE
62e91d3b8006deed5d5d,2020:Sakhir Grand Prix:Race,NOR,GAS,78,6882.354,79,development_test,PROXY_NEGATIVE
a2e8d63c5c94b2fdb6ff,2020:Sakhir Grand Prix:Race,NOR,GAS,79,6940.063,80,development_test,PROXY_NEGATIVE
4807cd7a0693c6a197e5,2020:Sakhir Grand Prix:Race,NOR,GAS,80,6997.947,81,development_test,PROXY_NEGATIVE
90045bc4e27278c957a7,2020:Sakhir Grand Prix:Race,NOR,GAS,82,7112.827,83,development_test,PROXY_NEGATIVE
4ec24dd56f7de332697b,2020:Sakhir Grand Prix:Race,NOR,GAS,83,7170.183,84,development_test,PROXY_NEGATIVE
fb4b37236cbb0b6a8b45,2020:Sakhir Grand Prix:Race,NOR,BOT,85,7285.045,86,development_test,PROXY_NEGATIVE
95d781ae0d3286994089,2020:Sakhir Grand Prix:Race,NOR,BOT,86,7342.315,87,development_test,PROXY_NEGATIVE
092c27bd866634d78f25,2020:Sakhir Grand Prix:Race,OCO,GAS,2,2048.007,3,development_test,PROXY_NEGATIVE
c086600f846f566b7d3f,2020:Sakhir Grand Prix:Race,OCO,GAS,4,2232.728,5,development_test,PROXY_NEGATIVE
b82a0f36f308c3e4e714,2020:Sakhir Grand Prix:Race,OCO,GAS,5,2322.353,6,development_test,PROXY_NEGATIVE
265a8757645ef88be32b,2020:Sakhir Grand Prix:Race,OCO,GAS,9,2614.459,10,development_test,PROXY_NEGATIVE
421244ae9a2aaefd9d22,2020:Sakhir Grand Prix:Race,OCO,GAS,11,2732.705,12,development_test,PROXY_NEGATIVE
1be7cf0dffc637a58c1f,2020:Sakhir Grand Prix:Race,OCO,GAS,13,2850.539,14,development_test,PROXY_NEGATIVE
b2a55b193d8e14577f1f,2020:Sakhir Grand Prix:Race,OCO,GAS,14,2909.449,15,development_test,PROXY_NEGATIVE
e35e36159bb9d7f2c193,2020:Sakhir Grand Prix:Race,OCO,GAS,16,3027.706,17,development_test,PROXY_NEGATIVE
46c9bb9daac98f7fb1fe,2020:Sakhir Grand Prix:Race,OCO,GAS,17,3086.808,18,development_test,PROXY_NEGATIVE
c3036eca8f4acfe56cd8,2020:Sakhir Grand Prix:Race,OCO,GAS,18,3145.619,19,development_test,PROXY_NEGATIVE
5a9bb375fdebe9703dd5,2020:Sakhir Grand Prix:Race,OCO,GAS,19,3204.578,20,development_test,PROXY_NEGATIVE
c0e32dcd205dbc09569d,2020:Sakhir Grand Prix:Race,OCO,GAS,20,3263.265,21,development_test,PROXY_NEGATIVE
14235d8c897c7eb2cc49,2020:Sakhir Grand Prix:Race,OCO,GAS,21,3322.052,22,development_test,PROXY_NEGATIVE
f54202255eb84c333c71,2020:Sakhir Grand Prix:Race,OCO,GAS,22,3380.947,23,development_test,PROXY_NEGATIVE
fd080a5a4dec23892468,2020:Sakhir Grand Prix:Race,OCO,GAS,23,3440.053,24,development_test,PROXY_NEGATIVE
4b1ffd3018364300d411,2020:Sakhir Grand Prix:Race,OCO,GAS,26,3617.044,27,development_test,PROXY_NEGATIVE
83fcc2a309a7a1f43442,2020:Sakhir Grand Prix:Race,OCO,STR,28,3735.093,29,development_test,PROXY_NEGATIVE
3a8a3cdab669125f6abb,2020:Sakhir Grand Prix:Race,OCO,STR,30,3852.576,31,development_test,PROXY_NEGATIVE
9983a7fedb3e60eebe51,2020:Sakhir Grand Prix:Race,OCO,STR,34,4087.341,35,development_test,PROXY_NEGATIVE
9eba98f287322d62d836,2020:Sakhir Grand Prix:Race,OCO,STR,35,4146.122,36,development_test,PROXY_NEGATIVE
6be34f4eb94d973c710c,2020:Sakhir Grand Prix:Race,OCO,STR,36,4204.908,37,development_test,PROXY_NEGATIVE
97b29addbec97937e2c0,2020:Sakhir Grand Prix:Race,OCO,STR,37,4263.615,38,development_test,PROXY_NEGATIVE
3a809c35c0eb747bcda0,2020:Sakhir Grand Prix:Race,OCO,STR,40,4439.543,41,development_test,PROXY_NEGATIVE
608bee3388f1c0cd740b,2020:Sakhir Grand Prix:Race,OCO,GAS,43,4637.38,44,development_test,PROXY_NEGATIVE
3c85efee05b9a3e9e8fb,2020:Sakhir Grand Prix:Race,OCO,GAS,46,4809.961,47,development_test,PROXY_NEGATIVE
6ff508e2d92c91f720dd,2020:Sakhir Grand Prix:Race,OCO,GAS,48,4925.193,49,development_test,PROXY_NEGATIVE
8a60ed2504246de1ba1c,2020:Sakhir Grand Prix:Race,OCO,RIC,51,5098.635,52,development_test,PROXY_NEGATIVE
61b5a7d940e963fbb7c7,2020:Sakhir Grand Prix:Race,OCO,PER,57,5459.078,58,development_test,PROXY_NEGATIVE
1e252e2e9ac2927e576a,2020:Sakhir Grand Prix:Race,OCO,PER,59,5574.842,60,development_test,PROXY_NEGATIVE
91476e22c52b7c7300f9,2020:Sakhir Grand Prix:Race,OCO,PER,63,5833.014,64,development_test,PROXY_NEGATIVE
ab23a4cc042986969db9,2020:Sakhir Grand Prix:Race,OCO,PER,64,5911.215,65,development_test,PROXY_NEGATIVE
bab94b0f0c9054d2e16e,2020:Sakhir Grand Prix:Race,OCO,PER,66,6092.252,67,development_test,PROXY_NEGATIVE
be40806e124fded8e99d,2020:Sakhir Grand Prix:Race,OCO,PER,69,6355.723,70,development_test,PROXY_NEGATIVE
cb69cdc3940ac16d1f49,2020:Sakhir Grand Prix:Race,OCO,RUS,73,6586.323,74,development_test,PROXY_NEGATIVE
5f98b8f594e990faf3a4,2020:Sakhir Grand Prix:Race,OCO,RUS,74,6643.993,75,development_test,PROXY_NEGATIVE
785698beb01e41bfd8ac,2020:Sakhir Grand Prix:Race,OCO,RUS,75,6701.507,76,development_test,PROXY_NEGATIVE
09dd9043ecfb02ce6993,2020:Sakhir Grand Prix:Race,OCO,RUS,77,6816.47,78,development_test,PROXY_NEGATIVE
78281d9d2296e6a63184,2020:Sakhir Grand Prix:Race,OCO,PER,79,6931.671,80,development_test,PROXY_NEGATIVE
d7cb6f9d8449c14f5700,2020:Sakhir Grand Prix:Race,OCO,PER,80,6989.221,81,development_test,PROXY_NEGATIVE
fe2d669deb6d678299f5,2020:Sakhir Grand Prix:Race,OCO,PER,82,7104.272,83,development_test,PROXY_NEGATIVE
f6cbb7acea38a4b86bcf,2020:Sakhir Grand Prix:Race,OCO,PER,83,7161.829,84,development_test,PROXY_NEGATIVE
d35b17714e4e22d8f317,2020:Sakhir Grand Prix:Race,OCO,PER,85,7276.827,86,development_test,PROXY_NEGATIVE
11be1f5b14be62408da7,2020:Sakhir Grand Prix:Race,OCO,PER,86,7334.373,87,development_test,PROXY_NEGATIVE
28dc234e02ea87ea2f35,2020:Sakhir Grand Prix:Race,PER,RAI,2,2064.267,3,development_test,PROXY_NEGATIVE
b097ad7fbc25e2caf37c,2020:Sakhir Grand Prix:Race,PER,RAI,4,2249.129,5,development_test,PROXY_NEGATIVE
4f89b1ccd566e8f0c402,2020:Sakhir Grand Prix:Race,PER,RAI,5,2338.805,6,development_test,PROXY_NEGATIVE
333baf8dd4017a4856db,2020:Sakhir Grand Prix:Race,PER,MAG,9,2619.432,10,development_test,PROXY_POSITIVE
90101fc6c049d546587d,2020:Sakhir Grand Prix:Race,PER,ALB,11,2736.273,12,development_test,PROXY_NEGATIVE
6e827ace89dc7d0f5f87,2020:Sakhir Grand Prix:Race,PER,ALB,13,2854.737,14,development_test,PROXY_NEGATIVE
716ee7c28f904ea6ef8e,2020:Sakhir Grand Prix:Race,PER,ALB,14,2913.388,15,development_test,PROXY_NEGATIVE
755cfcad11a6acffea65,2020:Sakhir Grand Prix:Race,PER,ALB,16,3030.985,17,development_test,PROXY_NEGATIVE
a7b6d34eba7ad971004a,2020:Sakhir Grand Prix:Race,PER,ALB,17,3089.695,18,development_test,PROXY_NEGATIVE
