window_id,race_id,eligible_graph,graph_exclusion_reason,attacker_driver,target_driver_fixed,decision_session_time_sec,source_lineage_present,matched_candidate_id,supporting_event_id,event_classification,review_status
a8840f7dd98016c17b89,2019:British Grand Prix:Race,True,,KVY,RAI,3600.461,True,,93dad98f7c758b9d26b4b104,,AUTOMATED_REVIEW_UNREVIEWED
92a27ead6551a92a36dc,2019:British Grand Prix:Race,True,,KVY,HUL,5929.859,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
fa62889cb5d5b92d3964,2019:British Grand Prix:Race,True,,LEC,GAS,5273.066,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
e93e99981c8005301891,2019:British Grand Prix:Race,True,,LEC,VER,5362.64,True,,ea61e161021eeca127e9b059,,AUTOMATED_REVIEW_UNREVIEWED
47318687f49746ff4567,2019:British Grand Prix:Race,True,,NOR,ALB,6750.776,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
e586216ee666efedb5f8,2019:British Grand Prix:Race,True,,RAI,ALB,5927.845,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
1f757d5d3cbb9c3ba073,2019:British Grand Prix:Race,True,,VER,VET,5447.568,True,,6f322f976e90d8e87a71ee4d,,AUTOMATED_REVIEW_UNREVIEWED
3aa6333e39dc35c9f01c,2019:British Grand Prix:Race,True,,VET,KUB,6516.915,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
043ae6d48a42fcdc29a2,2019:Canadian Grand Prix:Race,True,,ALB,RUS,3849.328,True,,58b708d0e9a1a88464e23feb,,AUTOMATED_REVIEW_UNREVIEWED
46db028172bdbfc8e0e2,2019:Canadian Grand Prix:Race,True,,GAS,GIO,2711.25,True,,0472db4b3777abfc2c94ad3a,,AUTOMATED_REVIEW_UNREVIEWED
8dc0463cf14897d93932,2019:Canadian Grand Prix:Race,True,,GRO,RUS,2319.309,True,,dda4fe84a2e7cf32054e3e19,,AUTOMATED_REVIEW_UNREVIEWED
eb8e719b24ee63009198,2019:Canadian Grand Prix:Race,True,,HUL,RIC,2461.362,True,,bd5e3521410a1a7acfcc2535,,AUTOMATED_REVIEW_UNREVIEWED
7fa591b18d3a82d95f81,2019:Canadian Grand Prix:Race,True,,KVY,NOR,2469.087,True,,747b1ec6d66406a782b3a97d,,AUTOMATED_REVIEW_UNREVIEWED
4429a16941a37cf189d5,2019:Canadian Grand Prix:Race,True,,KVY,GRO,3975.325,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
6b25a7e29c62fe514495,2019:Canadian Grand Prix:Race,True,,MAG,RUS,2480.109,True,,0ef233a7c3ada4d0ed50936d,,AUTOMATED_REVIEW_UNREVIEWED
f773be5413980267fd9a,2019:Canadian Grand Prix:Race,True,,RAI,KUB,2493.315,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
6e9cecf40052d703f319,2019:Canadian Grand Prix:Race,True,,RIC,PER,2710.828,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
3176f2ccfa1105047726,2019:Canadian Grand Prix:Race,True,,RIC,STR,2789.063,True,,19ae2dd51b5401bfdb4186e8,,AUTOMATED_REVIEW_UNREVIEWED
f20a9016f5a7a2f7588f,2019:Canadian Grand Prix:Race,True,,RUS,RAI,2317.515,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
b762c1f95548eb852ed9,2019:Canadian Grand Prix:Race,True,,SAI,KUB,2329.297,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
322ee70838722ae0bc83,2019:Canadian Grand Prix:Race,True,,SAI,GIO,3965.113,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
5d40b6c92a66c00f06d1,2019:Canadian Grand Prix:Race,True,,STR,GIO,2313.525,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
f703b367ba3de63606fd,2019:Canadian Grand Prix:Race,True,,STR,KVY,2787.093,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
14ecffea6956fa085e45,2019:Canadian Grand Prix:Race,True,,VER,NOR,2307.351,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
84d3a4e24ca7e2c4930f,2019:Chinese Grand Prix:Race,True,,ALB,GIO,2340.077,True,,def2f72330518d010f5f7fde,,AUTOMATED_REVIEW_UNREVIEWED
fed990adfe656c09daa8,2019:Chinese Grand Prix:Race,True,,ALB,RUS,3975.797,True,,6344e224ae63968a92f1fc0d,,AUTOMATED_REVIEW_UNREVIEWED
d8e87c93eb007eda9813,2019:Chinese Grand Prix:Race,True,,GAS,RAI,4147.951,True,,4c1753f9fdc936b934c11df7,,AUTOMATED_REVIEW_UNREVIEWED
8ee988f91442155a9715,2019:Chinese Grand Prix:Race,True,,GIO,KUB,3271.237,True,,18eeed9f0c19c902b003326b,,AUTOMATED_REVIEW_UNREVIEWED
74658d688ad0d9eec648,2019:Chinese Grand Prix:Race,True,,GIO,RUS,3671.247,True,,aee24b30726de7e5cea7ef02,,AUTOMATED_REVIEW_UNREVIEWED
186c37a89cc53e617ea7,2019:Chinese Grand Prix:Race,True,,GRO,KVY,4068.555,True,,868da7fc3a8fa8e65a9699c5,,AUTOMATED_REVIEW_UNREVIEWED
05959899b30612d4a98e,2019:Chinese Grand Prix:Race,True,,KVY,KUB,3163.682,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
e17e7030bbf8e7d8307e,2019:Chinese Grand Prix:Race,True,,KVY,RUS,3564.454,True,,308078cbdf7cb9091e70cad5,,AUTOMATED_REVIEW_UNREVIEWED
ae949e7aaf79309e9868,2019:Chinese Grand Prix:Race,True,,LEC,VET,3615.984,True,,9248bdc2bbe6991e9641e116,,AUTOMATED_REVIEW_UNREVIEWED
9837795872505d3c06b7,2019:Chinese Grand Prix:Race,True,,MAG,GRO,2642.051,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
7e4bbdcb854fab2fe693,2019:Chinese Grand Prix:Race,True,,MAG,HUL,3467.958,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
5aafdba822a1ab160a77,2019:Chinese Grand Prix:Race,True,,MAG,KVY,4372.326,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
840d2cae0cb73c0fc023,2019:Chinese Grand Prix:Race,True,,MAG,SAI,5502.809,True,,58e11c45e14ec097a241e87b,,AUTOMATED_REVIEW_UNREVIEWED
98e38e61cc6f10b1111c,2019:Chinese Grand Prix:Race,True,,PER,RIC,3638.747,True,,fb7c63720ac3fa3420f93598,,AUTOMATED_REVIEW_UNREVIEWED
b8381cde4c37c133f99c,2019:Chinese Grand Prix:Race,True,,RAI,HUL,2837.616,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
0a951a32c3e98ad73f75,2019:Chinese Grand Prix:Race,True,,SAI,RUS,4085.617,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
38b49b0ed7a838cf55f2,2019:Chinese Grand Prix:Race,True,,STR,MAG,2744.465,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
a372ca9264608189bebf,2019:Chinese Grand Prix:Race,True,,STR,MAG,4979.603,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
a1ad2f909e89434b2032,2019:Chinese Grand Prix:Race,True,,VET,LEC,2918.347,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
980e8602ea260201e112,2019:French Grand Prix:Race,True,,ALB,MAG,3206.724,True,,16eb4982eefa78df2933a6b1,,AUTOMATED_REVIEW_UNREVIEWED
c8bcfed22c71bf99551f,2019:French Grand Prix:Race,True,,BOT,VET,4239.386,True,,f028dfb8fa8a46fef79715f0,,AUTOMATED_REVIEW_UNREVIEWED
00c8c04d132d985f7f47,2019:French Grand Prix:Race,True,,GIO,RUS,3325.28,True,,a3d6e9ad7f02d061f3f0030e,,AUTOMATED_REVIEW_UNREVIEWED
e6747c7ae05630fffa87,2019:French Grand Prix:Race,True,,GIO,KUB,3423.504,True,,564961beb3f209a9b9adc94f,,AUTOMATED_REVIEW_UNREVIEWED
b990a57f9acaa42d1814,2019:French Grand Prix:Race,True,,GRO,KUB,2120.518,True,,5ae7e71f49fc6ade8a7f643e,,AUTOMATED_REVIEW_UNREVIEWED
e6db7d8d2691f926fd31,2019:French Grand Prix:Race,True,,GRO,MAG,3405.813,True,,cc569f7b9083a9ee6e0400a7,,AUTOMATED_REVIEW_UNREVIEWED
6dae75ac5a41d574a69a,2019:French Grand Prix:Race,True,,KUB,RUS,5134.039,True,,e52a8fcdb484a24548844d78,,AUTOMATED_REVIEW_UNREVIEWED
175ee634a5886f1b2dbb,2019:French Grand Prix:Race,True,,KVY,RUS,2121.826,True,,f10e6e69a7491e9f2915940a,,AUTOMATED_REVIEW_UNREVIEWED
74baaf93d582e33efaff,2019:French Grand Prix:Race,True,,KVY,GRO,2618.266,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
7ab4fe5a6a084408a844,2019:French Grand Prix:Race,True,,KVY,MAG,3306.362,True,,b1ab67822cfecf1654dc9e14,,AUTOMATED_REVIEW_UNREVIEWED
8353e498f3f44e9b8f8f,2019:French Grand Prix:Race,True,,MAG,KUB,3822.539,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
ce8efb0b3546e9f538f6,2019:French Grand Prix:Race,True,,NOR,KVY,3796.789,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
d338bab00ebb0e2132ef,2019:French Grand Prix:Race,True,,RAI,RIC,3393.12,True,,b8e5430bbc5900b42eb457c0,,AUTOMATED_REVIEW_UNREVIEWED
2e2c2c48d34a5b31775d,2019:French Grand Prix:Race,True,,RAI,GAS,3490.651,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
2729eed205d078a62465,2019:French Grand Prix:Race,True,,RAI,NOR,3588.164,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
5d904c5e0713f1d9f59d,2019:French Grand Prix:Race,True,,RAI,SAI,3685.376,True,,8effb570a9caffd871f11d19,,AUTOMATED_REVIEW_UNREVIEWED
644d101aac8bda183e0e,2019:French Grand Prix:Race,True,,RIC,GIO,2412.606,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
7b0be3a765eb87c80414,2019:French Grand Prix:Race,True,,RUS,KUB,3622.42,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
976b17edcc417082195b,2019:French Grand Prix:Race,True,,SAI,ALB,4281.073,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
9d36b04a2bec1774cb0d,2019:French Grand Prix:Race,True,,STR,MAG,3009.088,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
4dd884d1f6442e828d03,2019:French Grand Prix:Race,True,,STR,PER,3594.609,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
ed850cec638532a9dae0,2019:French Grand Prix:Race,True,,VET,NOR,2311.52,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
d6ea2c919c944603656d,2019:French Grand Prix:Race,True,,VET,VER,3754.492,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
a31db0c61f111d1df1fd,2019:French Grand Prix:Race,True,,VET,LEC,3850.391,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
b1a7ac23be0ed003d14e,2019:German Grand Prix:Race,True,,ALB,RUS,2872.44,True,,97c85d789f7d81369f09fb3f,,AUTOMATED_REVIEW_UNREVIEWED
259ccf64e7fc1a937fe6,2019:German Grand Prix:Race,True,,ALB,VET,4475.751,True,,cb91436e16f624367b0d9df2,,AUTOMATED_REVIEW_UNREVIEWED
eb024d6b5eaff9fa90f5,2019:German Grand Prix:Race,True,,ALB,MAG,7311.759,True,,9c34279802ee2983b39f645d,,AUTOMATED_REVIEW_UNREVIEWED
c4f2bd42a0f8fbfd330c,2019:German Grand Prix:Race,True,,GAS,MAG,7472.493,True,,dc498ed1cc65b491a5cbfe63,,AUTOMATED_REVIEW_UNREVIEWED
cdeaeb8d955108a691d6,2019:German Grand Prix:Race,True,,GIO,GRO,2874.055,True,,8926f565a03a15978f04de5d,,AUTOMATED_REVIEW_UNREVIEWED
b7e7f49d72aa33e09cb3,2019:German Grand Prix:Race,True,,GIO,HAM,7563.195,True,,4b0c096bf86695816442ad67,,AUTOMATED_REVIEW_UNREVIEWED
784f9cf9c7d30352ad5b,2019:German Grand Prix:Race,True,,GIO,MAG,7798.328,True,,adf6a9dfd31f5e5da52f9d98,,AUTOMATED_REVIEW_UNREVIEWED
8f44ea5ec28701c917d5,2019:German Grand Prix:Race,True,,GRO,KUB,2872.88,True,,d066cb5a80d1e2bbb3d7f246,,AUTOMATED_REVIEW_UNREVIEWED
837a1dddcd06d3f92aa9,2019:German Grand Prix:Race,True,,GRO,RUS,2974.396,True,,7b5ee138daca1ce8374df222,,AUTOMATED_REVIEW_UNREVIEWED
233c848002673aff8bac,2019:German Grand Prix:Race,True,,HAM,ALB,5901.6,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
6c9c71566b129e6e2dfc,2019:German Grand Prix:Race,True,,HAM,HUL,6080.395,True,,a23ab76faec701acf625429f,,AUTOMATED_REVIEW_UNREVIEWED
3e86e0c577061adb7bbd,2019:German Grand Prix:Race,True,,KUB,RUS,7413.047,True,,337e5ab8e54603c1dde02334,,AUTOMATED_REVIEW_UNREVIEWED
d20115763d62e6ff91fc,2019:German Grand Prix:Race,True,,KVY,GAS,2876.565,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
74fd66dbe2eaf47ddffa,2019:German Grand Prix:Race,True,,KVY,KUB,2976.044,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
972860d8a8c374663388,2019:German Grand Prix:Race,True,,KVY,STR,7381.624,True,,6da0574b07b1bdde5c32c603,,AUTOMATED_REVIEW_UNREVIEWED
8cda98331e20275cc4d3,2019:German Grand Prix:Race,True,,LEC,MAG,2866.99,True,,7b03d26a1928df9dd44d6898,,AUTOMATED_REVIEW_UNREVIEWED
635a3e68b6265a13a4f4,2019:German Grand Prix:Race,True,,MAG,SAI,2511.174,True,,0f9ffbdbc72a79f873ba976c,,AUTOMATED_REVIEW_UNREVIEWED
c56643c576d059ea9fcd,2019:German Grand Prix:Race,True,,NOR,KVY,2516.7,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
775066d6a7821f2d36ce,2019:German Grand Prix:Race,True,,RAI,STR,2870.381,True,,fab9cc3b6ef938d62a2121d1,,AUTOMATED_REVIEW_UNREVIEWED
862b66e0d04bba9d5174,2019:German Grand Prix:Race,True,,RAI,MAG,3061.43,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
05c42d1a94dcc4c73292,2019:German Grand Prix:Race,True,,RAI,GRO,7715.537,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
5c4bdefef1fcdfa4200d,2019:German Grand Prix:Race,True,,SAI,STR,2970.269,True,,c1f5e243fc73a99343fbe4ba,,AUTOMATED_REVIEW_UNREVIEWED
2ef946151ff3f51c0280,2019:German Grand Prix:Race,True,,STR,RIC,2514.269,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
e1600730da2afc204cb6,2019:German Grand Prix:Race,True,,STR,RUS,6306.299,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
d81569b4a12eac04d6b1,2019:German Grand Prix:Race,True,,STR,RUS,7043.29,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
19aad83d60adc3258dbd,2019:German Grand Prix:Race,True,,VET,NOR,2870.882,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
08e69b2f47c959b6c6c7,2019:German Grand Prix:Race,True,,VET,RAI,6178.192,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
959e52f7e4ea88efd5cd,2019:German Grand Prix:Race,True,,VET,GAS,7393.634,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
5445af98816efadf8937,2019:Hungarian Grand Prix:Race,True,,ALB,KVY,6921.267,True,,8275b21d9c6443b1547b068b,,AUTOMATED_REVIEW_UNREVIEWED
c9e8baccae7e8f40d1cf,2019:Hungarian Grand Prix:Race,True,,BOT,KUB,2757.166,True,,bcf795eef543e0ba99df0c32,,AUTOMATED_REVIEW_UNREVIEWED
9e66afdf7d1f6729aa72,2019:Hungarian Grand Prix:Race,True,,BOT,GIO,2923.521,True,,c6e04be75884baa3634dffbe,,AUTOMATED_REVIEW_UNREVIEWED
50e703c4141667ee6dd0,2019:Hungarian Grand Prix:Race,True,,BOT,STR,3007.573,True,,3395d2020b7e74840f573879,,AUTOMATED_REVIEW_UNREVIEWED
fa746bd023948a644ccc,2019:Hungarian Grand Prix:Race,True,,BOT,RUS,3092.646,True,,0cfa6c7b4711f0457618e693,,AUTOMATED_REVIEW_UNREVIEWED
703a4d34d0400717f063,2019:Hungarian Grand Prix:Race,True,,HAM,VER,7268.407,True,,3b82db30edb9fd93bd27e798,,AUTOMATED_REVIEW_UNREVIEWED
01dff550b06404b8be7c,2019:Hungarian Grand Prix:Race,True,,HUL,GRO,3418.03,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
69420def3d7b7de4002f,2019:Hungarian Grand Prix:Race,True,,KVY,RUS,2492.915,True,,5f4532141065f0b0e0d9109f,,AUTOMATED_REVIEW_UNREVIEWED
8f426abfcb976daa78d4,2019:Hungarian Grand Prix:Race,True,,KVY,ALB,3336.483,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
b8b5886541f502cc8e4b,2019:Hungarian Grand Prix:Race,True,,KVY,GRO,3860.752,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
1a25267964fab8bee880,2019:Hungarian Grand Prix:Race,True,,MAG,RUS,2833.823,True,,398449997f70cad1d4aa2244,,AUTOMATED_REVIEW_UNREVIEWED
a1285ecca10c91d7e5bd,2019:Hungarian Grand Prix:Race,True,,MAG,KVY,7423.732,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
acb0dc51e0ca1b133354,2019:Hungarian Grand Prix:Race,True,,NOR,RIC,4428.871,True,,413dde27a068cb7f6ac09d96,,AUTOMATED_REVIEW_UNREVIEWED
e4d797ebd7bcfbe2fa75,2019:Hungarian Grand Prix:Race,True,,RIC,GIO,2496.266,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
121f123524786f77e799,2019:Hungarian Grand Prix:Race,True,,RIC,RUS,3005.736,True,,b9d07c705e69a1ebbc92c9f0,,AUTOMATED_REVIEW_UNREVIEWED
ec65872b7d4e43b90e3d,2019:Hungarian Grand Prix:Race,True,,SAI,BOT,2230.766,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
293807521a8b2d27ff60,2019:Italian Grand Prix:Race,True,,ALB,GIO,3130.774,True,,e08dc8b1975577a6be9ca6d6,,AUTOMATED_REVIEW_UNREVIEWED
0a5f5de358dadf7959cb,2019:Italian Grand Prix:Race,True,,GAS,VER,4180.115,True,,efa89073d04850f92032c6a4,,AUTOMATED_REVIEW_UNREVIEWED
38bd78fdfcb77210486c,2019:Italian Grand Prix:Race,True,,GIO,ALB,2092.994,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
616844405ba988a61d53,2019:Italian Grand Prix:Race,True,,GRO,KUB,2362.091,True,,c1d9759ee514d1f9dc194a92,,AUTOMATED_REVIEW_UNREVIEWED
36e965ed078754fe037c,2019:Italian Grand Prix:Race,True,,LEC,HUL,3722.39,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
7158f07c482a1209fad3,2019:Italian Grand Prix:Race,True,,LEC,RIC,4062.642,True,,598bd5aafb89829e15e52f50,,AUTOMATED_REVIEW_UNREVIEWED
e33cd01b0f7fa23f0d5e,2019:Italian Grand Prix:Race,True,,MAG,STR,3765.48,True,,1f7fcfdf7835e974a8751659,,AUTOMATED_REVIEW_UNREVIEWED
2d7a737311eccf484bbd,2019:Italian Grand Prix:Race,True,,NOR,STR,3143.353,True,,fbd0972f9d55b5c34ca80bb2,,AUTOMATED_REVIEW_UNREVIEWED
3da659160a80b615f2c3,2019:Italian Grand Prix:Race,True,,PER,GRO,2096.492,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
dc4d1bbde8c868593d5d,2019:Italian Grand Prix:Race,True,,PER,GAS,2361.104,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
acee8fc82bfffa09b51c,2019:Italian Grand Prix:Race,True,,RAI,RUS,2363.043,True,,a9f0270bd21fc3dac5e088e9,,AUTOMATED_REVIEW_UNREVIEWED
7767db5e4494950984a2,2019:Italian Grand Prix:Race,True,,RIC,VET,2348.868,True,,46d6476cc89c531345568373,,AUTOMATED_REVIEW_UNREVIEWED
7dd2b974a94c0da1e36b,2019:Italian Grand Prix:Race,True,,RUS,KUB,2716.732,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
ee6822f5dca77f87ff7d,2019:Italian Grand Prix:Race,True,,RUS,VET,5457.792,True,,38b285a0eb39395aaef9365b,,AUTOMATED_REVIEW_UNREVIEWED
8ead80b575f5206588ec,2019:Italian Grand Prix:Race,True,,SAI,STR,2352.423,True,,2efa3f9c35cf7649bce893cb,,AUTOMATED_REVIEW_UNREVIEWED
f965f8140ddea2a9d7c2,2019:Italian Grand Prix:Race,True,,VER,RAI,3149.592,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
03aec36776354e3a837b,2019:Italian Grand Prix:Race,True,,VER,GAS,3405.379,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
2d486661afbaa4c11bc4,2019:Italian Grand Prix:Race,True,,VER,NOR,3747.053,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
b258ac72c5725becd58e,2019:Italian Grand Prix:Race,True,,VER,GIO,5425.617,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
27a2877237028a96439f,2020:70th Anniversary Grand Prix:Race,True,,ALB,NOR,4534.559,True,,4427d2cefcf4bfd3f988d109,,AUTOMATED_REVIEW_UNREVIEWED
67aa91d8de3d872d7ad8,2020:70th Anniversary Grand Prix:Race,True,,ALB,STR,6455.424,True,,f5fa07dbae7af9a7cd8f0863,,AUTOMATED_REVIEW_UNREVIEWED
1e73b8510c0b261c101b,2020:70th Anniversary Grand Prix:Race,True,,GAS,RAI,2768.835,True,,445065a4f810aca0099f671f,,AUTOMATED_REVIEW_UNREVIEWED
974dd9a037c5c12f3cc7,2020:70th Anniversary Grand Prix:Race,True,,GAS,GRO,4564.174,True,,e1554cfba70f3733c7ac4b1c,,AUTOMATED_REVIEW_UNREVIEWED
4d15a73af92472d48562,2020:70th Anniversary Grand Prix:Race,True,,GAS,GIO,4656.41,True,,784446130269a4ae7d20466d,,AUTOMATED_REVIEW_UNREVIEWED
6fb69b7187a46084a4e3,2020:70th Anniversary Grand Prix:Race,True,,HAM,BOT,6427.886,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
eb158edee0aad6203aed,2020:70th Anniversary Grand Prix:Race,True,,LAT,RAI,2674.0,True,,946c49e5a137003c872b5a2c,,AUTOMATED_REVIEW_UNREVIEWED
9e830e9a780cd663ba7c,2020:70th Anniversary Grand Prix:Race,True,,LAT,MAG,3719.693,True,,76ec3e696b02d477cc9e55ee,,AUTOMATED_REVIEW_UNREVIEWED
bded90a5a83633f94bf9,2020:70th Anniversary Grand Prix:Race,True,,LAT,GIO,4280.54,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
8876d4e9040647bbfe38,2020:70th Anniversary Grand Prix:Race,True,,LEC,NOR,3699.848,True,,9fbff0a153e752884c97dd5f,,AUTOMATED_REVIEW_UNREVIEWED
270ef9c707315fe87133,2020:70th Anniversary Grand Prix:Race,True,,VET,RAI,2198.321,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
10d9318b706a17942647,2020:70th Anniversary Grand Prix:Race,True,,VET,GRO,3420.015,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
c14fc21ffc0a21d5771b,2020:Bahrain Grand Prix:Race,True,,ALB,LEC,9180.764,True,,372c90243ac37df50c1c2353,,AUTOMATED_REVIEW_UNREVIEWED
3e072a6e6f29a666b52e,2020:Bahrain Grand Prix:Race,True,,ALB,GAS,9371.049,True,,15a95745e9876cd733d79ec0,,AUTOMATED_REVIEW_UNREVIEWED
2360b2de36ca49ca3d7f,2020:Bahrain Grand Prix:Race,True,,ALB,SAI,10816.376,True,,8bc64142223c89bc296842a3,,AUTOMATED_REVIEW_UNREVIEWED
38ae084d69b0d37987b8,2020:Bahrain Grand Prix:Race,True,,BOT,VET,8209.457,True,,ebe319e832f06cf190184c39,,AUTOMATED_REVIEW_UNREVIEWED
0e6933b7df0be5e73d71,2020:Bahrain Grand Prix:Race,True,,BOT,RAI,8697.942,True,,be27b3c48072ed585c00f01c,,AUTOMATED_REVIEW_UNREVIEWED
a34f9371132aaf7b0396,2020:Bahrain Grand Prix:Race,True,,BOT,RUS,8990.862,True,,0f2c2423a5735687cb168e6c,,AUTOMATED_REVIEW_UNREVIEWED
beac40782cb46cbbab51,2020:Bahrain Grand Prix:Race,True,,BOT,LEC,9282.554,True,,57eb66e1fcbbadbac0ddb30f,,AUTOMATED_REVIEW_UNREVIEWED
5b123dece34b9cb8d0e3,2020:Bahrain Grand Prix:Race,True,,BOT,RUS,9691.14,True,,006656556ec7d77f8ecea898,,AUTOMATED_REVIEW_UNREVIEWED
0d6b48f417766b305509,2020:Bahrain Grand Prix:Race,True,,BOT,OCO,11228.13,True,,0cbd71565951b6f47c705fbc,,AUTOMATED_REVIEW_UNREVIEWED
677e97ffce4d42c58539,2020:Bahrain Grand Prix:Race,True,,GAS,LEC,8301.107,True,,a96d6a6e450eb95992b792a6,,AUTOMATED_REVIEW_UNREVIEWED
956a62b581718dc40204,2020:Bahrain Grand Prix:Race,True,,GAS,RIC,8592.947,True,,5cbe56ac0665c73dcfccb307,,AUTOMATED_REVIEW_UNREVIEWED
6bcc683bb0b896c3b36a,2020:Bahrain Grand Prix:Race,True,,GAS,RIC,10541.19,True,,e58d8ca0f44c587afd15d1a0,,AUTOMATED_REVIEW_UNREVIEWED
4004f25960e77206db38,2020:Bahrain Grand Prix:Race,True,,GIO,RAI,9791.997,True,,b7eb7807a258bd39ea70402c,,AUTOMATED_REVIEW_UNREVIEWED
96726b78033291e3563a,2020:Bahrain Grand Prix:Race,True,,GIO,KVY,10276.266,True,,cdbfafc4b822158be3c38477,,AUTOMATED_REVIEW_UNREVIEWED
4fa463f51f4ca25babad,2020:Bahrain Grand Prix:Race,True,,GIO,RUS,10855.949,True,,d21ac29b80301700c9f3d6f4,,AUTOMATED_REVIEW_UNREVIEWED
f91a7d37240032048a1c,2020:Bahrain Grand Prix:Race,True,,KVY,MAG,10489.398,True,,104ac30f8b43c0ee30e2d4ad,,AUTOMATED_REVIEW_UNREVIEWED
04fbe7795c33a0ac979c,2020:Bahrain Grand Prix:Race,True,,LEC,MAG,9491.559,True,,5adb08208b79c8595b9acc17,,AUTOMATED_REVIEW_UNREVIEWED
f3a342500986258f472a,2020:Bahrain Grand Prix:Race,True,,LEC,GIO,11146.952,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
f8d6d6a16a66c322d2b3,2020:Bahrain Grand Prix:Race,True,,MAG,LAT,9097.933,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
1ee1d2fe3ee953f7abbb,2020:Bahrain Grand Prix:Race,True,,NOR,BOT,9476.165,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
addf44f15b24c5dc3cd3,2020:Bahrain Grand Prix:Race,True,,OCO,MAG,8899.471,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
dab08fc15be6fc4bb99a,2020:Bahrain Grand Prix:Race,True,,OCO,GIO,8998.991,True,,,,AUTOMATED_PROXY_LINK_UNREVIEWED
